INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
23564123,07/26/2006,2:00:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,1021909.688,182502.625,40.6675324,-73.86424962,POINT (-73.86424961899996 40.66753239900004)
23549341,07/26/2006,0:49:00,BROOKLYN,,73,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,18-24,M,BLACK,1008349.375,186173.2188,40.67765465,-73.9131173,POINT (-73.91311729499995 40.67765464800004)
23549341,07/26/2006,0:49:00,BROOKLYN,,73,0,,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,18-24,M,BLACK,1008349.375,186173.2188,40.67765465,-73.9131173,POINT (-73.91311729499995 40.67765464800004)
23588710,07/26/2006,22:37:00,BROOKLYN,,71,0,,,FALSE,25-44,M,BLACK,18-24,M,BLACK,997653.25,178644.6875,40.65701316,-73.9516944,POINT (-73.95169440099994 40.657013160000076)
23588711,07/26/2006,11:30:00,BROOKLYN,,81,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1002114,189100,40.68570278,-73.93558958,POINT (-73.93558958099999 40.68570277500004)
23588710,07/26/2006,22:37:00,BROOKLYN,,71,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK,997653.25,178644.6875,40.65701316,-73.9516944,POINT (-73.95169440099994 40.657013160000076)
23549342,07/26/2006,1:18:00,BROOKLYN,,67,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK,998278.625,174308.5938,40.64511056,-73.94944949,POINT (-73.94944948699998 40.645110557000066)
23564125,07/26/2006,13:28:00,BROOKLYN,,83,0,,,TRUE,UNKNOWN,M,BLACK,18-24,M,BLACK,1003447,193916,40.69891879,-73.93076949,POINT (-73.93076948899994 40.69891879000005)
23564122,07/26/2006,0:18:00,BROOKLYN,,75,0,,,TRUE,18-24,M,BLACK,45-64,M,BLACK,1017141,183798,40.67110691,-73.88143296,POINT (-73.88143295699996 40.67110691100004)
23549340,07/25/2006,22:11:00,BRONX,,46,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1010338.438,251955.4063,40.8582039,-73.90569092,POINT (-73.90569091699996 40.858203899000046)
23549339,07/25/2006,14:15:00,BRONX,,46,0,,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,45-64,M,BLACK,1013126.5,251758.0938,40.85765366,-73.89561284,POINT (-73.89561284099995 40.857653656000025)
23549337,07/25/2006,4:14:00,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK,984421.1875,148363.0625,40.5739065,-73.99938522,POINT (-73.99938522399998 40.57390649600006)
23525523,07/24/2006,3:24:00,BRONX,,41,0,,MULTI DWELL - APT BUILD,FALSE,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1013526.188,236950.6094,40.81701011,-73.8942326,POINT (-73.89423260199999 40.81701011100006)
23549335,07/24/2006,21:43:00,BRONX,,52,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015824.375,257639.6406,40.87378747,-73.88583232,POINT (-73.88583231599995 40.87378747100007)
23549336,07/24/2006,4:00:00,STATEN ISLAND,,120,0,,PVT HOUSE,TRUE,18-24,M,BLACK,18-24,M,BLACK,938581.5625,167278.4219,40.62570762,-74.16451927,POINT (-74.16451926599996 40.625707618000035)
23549335,07/24/2006,21:43:00,BRONX,,52,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015824.375,257639.6406,40.87378747,-73.88583232,POINT (-73.88583231599995 40.87378747100007)
23525523,07/24/2006,3:24:00,BRONX,,41,0,,MULTI DWELL - APT BUILD,TRUE,<18,M,BLACK HISPANIC,18-24,F,WHITE HISPANIC,1013526.188,236950.6094,40.81701011,-73.8942326,POINT (-73.89423260199999 40.81701011100006)
23525528,07/24/2006,7:18:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,TRUE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1017917.813,178654.6406,40.65698662,-73.87865832,POINT (-73.87865831899995 40.656986621000044)
23549335,07/24/2006,21:43:00,BRONX,,52,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015824.375,257639.6406,40.87378747,-73.88583232,POINT (-73.88583231599995 40.87378747100007)
23525523,07/24/2006,3:24:00,BRONX,,41,0,,MULTI DWELL - APT BUILD,TRUE,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1013526.188,236950.6094,40.81701011,-73.8942326,POINT (-73.89423260199999 40.81701011100006)
23525528,07/24/2006,7:18:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1017917.813,178654.6406,40.65698662,-73.87865832,POINT (-73.87865831899995 40.656986621000044)
23525523,07/24/2006,3:24:00,BRONX,,41,0,,MULTI DWELL - APT BUILD,FALSE,<18,M,BLACK HISPANIC,18-24,F,WHITE HISPANIC,1013526.188,236950.6094,40.81701011,-73.8942326,POINT (-73.89423260199999 40.81701011100006)
23549335,07/24/2006,21:43:00,BRONX,,52,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015824.375,257639.6406,40.87378747,-73.88583232,POINT (-73.88583231599995 40.87378747100007)
23525522,07/23/2006,20:57:00,BRONX,,42,0,,,FALSE,25-44,M,BLACK,45-64,M,BLACK,1009909.188,241902.2031,40.83061207,-73.90728114,POINT (-73.90728113499995 40.830612073000054)
23512408,07/23/2006,1:13:00,BROOKLYN,,73,0,,,FALSE,<18,M,BLACK,45-64,M,BLACK,1007762.938,185203.1094,40.67499349,-73.91523493,POINT (-73.91523492899995 40.674993493000045)
23525530,07/23/2006,1:26:00,QUEENS,,113,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1046367,186986,40.67970041,-73.77604737,POINT (-73.77604736799998 40.67970040800003)
23525529,07/23/2006,2:30:00,MANHATTAN,,34,0,,,FALSE,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,1002106,249501,40.85148777,-73.93545797,POINT (-73.93545796699993 40.85148777400008)
23525522,07/23/2006,20:57:00,BRONX,,42,0,,,FALSE,<18,F,WHITE HISPANIC,45-64,M,BLACK,1009909.188,241902.2031,40.83061207,-73.90728114,POINT (-73.90728113499995 40.830612073000054)
23512408,07/23/2006,1:13:00,BROOKLYN,,73,0,,,FALSE,18-24,M,BLACK,45-64,M,BLACK,1007762.938,185203.1094,40.67499349,-73.91523493,POINT (-73.91523492899995 40.674993493000045)
23512409,07/23/2006,3:04:00,STATEN ISLAND,,120,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,951403.6875,170170.0156,40.63370125,-74.11834247,POINT (-74.11834246599994 40.63370124900007)
23512406,07/22/2006,21:45:00,BROOKLYN,,81,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1005985.25,188594.8281,40.68430753,-73.92163273,POINT (-73.92163272899995 40.68430753400003)
23501820,07/22/2006,4:30:00,BROOKLYN,,70,0,,BAR/NIGHT CLUB,FALSE,25-44,M,BLACK,18-24,M,BLACK,996108,176258.8594,40.65046679,-73.95726788,POINT (-73.95726787499996 40.65046678600004)
23512406,07/22/2006,21:45:00,BROOKLYN,,81,0,,,TRUE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1005985.25,188594.8281,40.68430753,-73.92163273,POINT (-73.92163272899995 40.68430753400003)
23512407,07/22/2006,19:43:00,BROOKLYN,,81,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1005218,190528,40.6896155,-73.92439311,POINT (-73.92439311199996 40.689615497000034)
23501818,07/22/2006,0:01:00,BRONX,,46,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1008817,250725,40.85483117,-73.91119547,POINT (-73.91119546799996 40.85483116700004)
23501824,07/22/2006,13:08:00,BROOKLYN,,79,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,999757.875,191199.7344,40.6914705,-73.94408018,POINT (-73.94408017799998 40.69147050400005)
23501821,07/22/2006,3:53:00,QUEENS,,113,0,,BAR/NIGHT CLUB,FALSE,UNKNOWN,U,UNKNOWN,18-24,F,BLACK,1049389.75,187641.5,40.68147787,-73.76514299,POINT (-73.76514298499995 40.68147787300006)
23501817,07/22/2006,1:00:00,QUEENS,,102,0,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1030079,189366.9531,40.68633488,-73.8347551,POINT (-73.83475509699997 40.68633488300003)
23501817,07/22/2006,1:00:00,QUEENS,,102,0,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1030079,189366.9531,40.68633488,-73.8347551,POINT (-73.83475509699997 40.68633488300003)
23501819,07/22/2006,3:04:00,BRONX,,44,0,,BAR/NIGHT CLUB,FALSE,25-44,M,BLACK,18-24,M,BLACK,1006922,245454,40.8403689,-73.91806342,POINT (-73.91806342399997 40.840368899000055)
23501817,07/22/2006,1:00:00,QUEENS,,102,0,,,TRUE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1030079,189366.9531,40.68633488,-73.8347551,POINT (-73.83475509699997 40.68633488300003)
23501821,07/22/2006,3:53:00,QUEENS,,113,0,,BAR/NIGHT CLUB,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1049389.75,187641.5,40.68147787,-73.76514299,POINT (-73.76514298499995 40.68147787300006)
23512406,07/22/2006,21:45:00,BROOKLYN,,81,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1005985.25,188594.8281,40.68430753,-73.92163273,POINT (-73.92163272899995 40.68430753400003)
23512406,07/22/2006,21:45:00,BROOKLYN,,81,0,,,TRUE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1005985.25,188594.8281,40.68430753,-73.92163273,POINT (-73.92163272899995 40.68430753400003)
23501822,07/22/2006,4:22:00,BROOKLYN,,77,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,997689.25,184653.2031,40.67350515,-73.95155268,POINT (-73.95155267599995 40.67350514800006)
23588714,07/22/2006,0:30:00,BROOKLYN,,75,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1016972.563,174003.8594,40.64422479,-73.88208768,POINT (-73.88208767999998 40.64422478900008)
23501821,07/22/2006,3:53:00,QUEENS,,113,0,,BAR/NIGHT CLUB,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1049389.75,187641.5,40.68147787,-73.76514299,POINT (-73.76514298499995 40.68147787300006)
23501817,07/22/2006,1:00:00,QUEENS,,102,0,,,TRUE,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1030079,189366.9531,40.68633488,-73.8347551,POINT (-73.83475509699997 40.68633488300003)
23501822,07/22/2006,4:22:00,BROOKLYN,,77,0,,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,25-44,M,BLACK,997689.25,184653.2031,40.67350515,-73.95155268,POINT (-73.95155267599995 40.67350514800006)
23477235,07/21/2006,17:20:00,BROOKLYN,,71,0,,RESTAURANT/DINER,FALSE,18-24,M,BLACK,25-44,M,BLACK,994817.75,180605.1719,40.6623981,-73.96191084,POINT (-73.96191083599996 40.66239809700005)
23501816,07/21/2006,23:42:00,BROOKLYN,,81,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,25-44,F,WHITE HISPANIC,1004958.875,189805.2813,40.68763241,-73.92532971,POINT (-73.92532970999997 40.68763241100004)
23525525,07/21/2006,4:55:00,BRONX,,47,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1023684,264797,40.89340055,-73.85737077,POINT (-73.85737076599997 40.89340055000008)
23525527,07/21/2006,3:31:00,BROOKLYN,,81,0,,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,1005147,186400,40.67828525,-73.92466193,POINT (-73.92466193199994 40.678285249000055)
23501815,07/21/2006,23:45:00,QUEENS,,113,0,,PVT HOUSE,FALSE,25-44,M,BLACK,25-44,M,BLACK,1042275.063,185994.1563,40.6770058,-73.79080875,POINT (-73.79080875299996 40.67700579700005)
23525526,07/21/2006,1:10:00,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,999158.0625,193569,40.69797462,-73.94623785,POINT (-73.94623785399995 40.697974620000025)
23471265,07/20/2006,22:37:00,BROOKLYN,,67,0,,,TRUE,18-24,M,BLACK,18-24,M,BLACK,997897.0625,175676.9063,40.64886688,-73.95082167,POINT (-73.95082167399994 40.64886687500007)
23471261,07/19/2006,23:02:00,BRONX,,46,0,,PVT HOUSE,FALSE,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1007937.813,250691.5781,40.85474184,-73.91437371,POINT (-73.91437371399996 40.85474183700006)
23444494,07/19/2006,0:14:00,BROOKLYN,,70,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,996432.125,173948.2969,40.64412435,-73.95610397,POINT (-73.95610397399997 40.64412435100007)
23444497,07/19/2006,4:19:00,MANHATTAN,,34,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK HISPANIC,1003408.25,248343.5781,40.84830826,-73.93075408,POINT (-73.93075407599997 40.848308264000025)
23444494,07/19/2006,0:14:00,BROOKLYN,,70,0,,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,996432.125,173948.2969,40.64412435,-73.95610397,POINT (-73.95610397399997 40.64412435100007)
23444495,07/19/2006,1:33:00,MANHATTAN,,24,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,BLACK,993336,229488,40.79657114,-73.96718569,POINT (-73.96718568699998 40.79657114300005)
23471261,07/19/2006,23:02:00,BRONX,,46,0,,PVT HOUSE,FALSE,45-64,M,BLACK,25-44,M,BLACK HISPANIC,1007937.813,250691.5781,40.85474184,-73.91437371,POINT (-73.91437371399996 40.85474183700006)
23444499,07/19/2006,14:47:00,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1021282.563,238581.2969,40.82145678,-73.86620145,POINT (-73.86620145399996 40.82145677500006)
23421799,07/18/2006,0:15:00,QUEENS,,113,0,,,TRUE,,,,25-44,M,BLACK,1045302.875,186091.375,40.67725228,-73.77989201,POINT (-73.77989200899998 40.67725227500006)
23444492,07/18/2006,22:47:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,F,BLACK,1004646.813,233822.7969,40.8084501,-73.92632145,POINT (-73.92632144599997 40.80845010200005)
23444490,07/18/2006,19:00:00,BROOKLYN,,81,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,<18,M,BLACK,1005786.438,187335.6094,40.68085175,-73.92235359,POINT (-73.92235359299997 40.680851751000034)
23444491,07/18/2006,21:41:00,MANHATTAN,,28,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK,997439.5,233857.2656,40.80855841,-73.95235656,POINT (-73.95235655899995 40.80855840800007)
23444493,07/18/2006,22:23:00,BROOKLYN,,83,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1005204,191779,40.69304924,-73.9244397,POINT (-73.92443970299996 40.693049236000036)
23444492,07/18/2006,22:47:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1004646.813,233822.7969,40.8084501,-73.92632145,POINT (-73.92632144599997 40.80845010200005)
23444496,07/18/2006,22:55:00,BROOKLYN,,67,0,,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,997413,176656,40.65155501,-73.95256418,POINT (-73.95256417499996 40.65155500800006)
23421791,07/17/2006,6:48:00,MANHATTAN,,30,0,,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,18-24,M,WHITE HISPANIC,998758.25,240846.0625,40.82773862,-73.94757769,POINT (-73.94757768599999 40.82773862400006)
23421801,07/17/2006,1:55:00,MANHATTAN,,34,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1006554,254361,40.8648169,-73.91936377,POINT (-73.91936376699994 40.86481689800007)
23421798,07/17/2006,22:48:00,MANHATTAN,,32,0,,MULTI DWELL - APT BUILD,TRUE,,,,45-64,M,BLACK,999339.75,234491.5938,40.81029642,-73.9454908,POINT (-73.94549079499996 40.81029642100003)
23421800,07/17/2006,23:20:00,QUEENS,,110,0,,,TRUE,<18,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,1022935.625,208546.6875,40.73901273,-73.86040182,POINT (-73.86040181999994 40.73901273100006)
23421800,07/17/2006,23:20:00,QUEENS,,110,0,,,TRUE,18-24,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,1022935.625,208546.6875,40.73901273,-73.86040182,POINT (-73.86040181999994 40.73901273100006)
23421803,07/17/2006,22:30:00,STATEN ISLAND,,120,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK,961139.5,165608.4219,40.62121139,-74.08325,POINT (-74.08324999599995 40.62121138800006)
23421774,07/16/2006,4:30:00,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,25-44,M,BLACK,991351.625,192377.6719,40.69471441,-73.9743918,POINT (-73.97439180099997 40.69471440700005)
23421788,07/16/2006,4:30:00,QUEENS,,108,0,,COMMERCIAL BLDG,FALSE,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1014121.313,208757.375,40.73962518,-73.89220788,POINT (-73.89220787499994 40.73962517700005)
23421790,07/16/2006,2:10:00,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,F,BLACK,1009077.063,214329.3594,40.75493447,-73.91038997,POINT (-73.91038996599997 40.754934468000044)
23471266,07/16/2006,21:38:00,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,<18,F,BLACK HISPANIC,989949.375,154057.0938,40.58953366,-73.97948091,POINT (-73.97948091399996 40.58953365800005)
23421789,07/16/2006,2:11:00,QUEENS,,110,0,,,FALSE,UNKNOWN,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1020827.875,212301.625,40.74932805,-73.86798734,POINT (-73.86798734299998 40.749328054000046)
23421787,07/16/2006,17:00:00,BROOKLYN,,70,0,,MULTI DWELL - APT BUILD,FALSE,45-64,M,BLACK,25-44,M,BLACK,994482.625,168585.4375,40.62940691,-73.963137,POINT (-73.96313699799998 40.62940691000006)
23421779,07/16/2006,4:45:00,BROOKLYN,,67,0,,,TRUE,,,,25-44,M,BLACK,1004905.188,179376.1875,40.65900702,-73.92555525,POINT (-73.92555525299997 40.659007021000036)
23421774,07/16/2006,4:30:00,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,TRUE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,991351.625,192377.6719,40.69471441,-73.9743918,POINT (-73.97439180099997 40.69471440700005)
23421788,07/16/2006,4:30:00,QUEENS,,108,0,,COMMERCIAL BLDG,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014121.313,208757.375,40.73962518,-73.89220788,POINT (-73.89220787499994 40.73962517700005)
23421786,07/15/2006,1:50:00,STATEN ISLAND,,120,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK,962170.9375,168013.3906,40.62781515,-74.07954242,POINT (-74.07954242399995 40.627815154000075)
23421773,07/15/2006,5:35:00,BRONX,,46,0,,,TRUE,<18,M,WHITE HISPANIC,18-24,M,BLACK,1009873,247797,40.84679168,-73.90738938,POINT (-73.90738938099997 40.846791676000066)
23421785,07/15/2006,21:45:00,QUEENS,,115,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,WHITE HISPANIC,1021542,213647,40.75301778,-73.86540252,POINT (-73.86540252099996 40.75301778100004)
23421781,07/15/2006,4:35:00,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,M,BLACK,1010725.125,238488.1875,40.82123917,-73.90434619,POINT (-73.90434619199993 40.821239167000044)
23421782,07/15/2006,1:20:00,BROOKLYN,,73,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,UNKNOWN,1008427.438,183517.7188,40.67036569,-73.91284539,POINT (-73.91284538599996 40.670365686000025)
23444498,07/15/2006,23:30:00,BROOKLYN,,73,0,,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,1008148,185175,40.67491531,-73.91384684,POINT (-73.91384683999996 40.67491530900003)
23421783,07/15/2006,15:10:00,BROOKLYN,,77,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,998074,184626,40.67342989,-73.9501657,POINT (-73.95016570099995 40.67342988900003)
23421784,07/15/2006,19:06:00,QUEENS,,103,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1039070,195365,40.70274697,-73.80228739,POINT (-73.80228739399996 40.702746974000036)
23421785,07/15/2006,21:45:00,QUEENS,,115,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,WHITE HISPANIC,1021542,213647,40.75301778,-73.86540252,POINT (-73.86540252099996 40.75301778100004)
23421770,07/14/2006,22:55:00,BROOKLYN,,79,0,,,TRUE,,,,25-44,M,BLACK,997366.125,192877.2344,40.69607872,-73.95270154,POINT (-73.95270154099995 40.69607872100005)
23421777,07/14/2006,1:32:00,BROOKLYN,,60,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK,984147.3125,150277.7031,40.57916181,-74.00037111,POINT (-74.00037110599999 40.57916181000007)
23421778,07/14/2006,13:40:00,BROOKLYN,,61,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1000686.688,156007.1094,40.59487265,-73.94081663,POINT (-73.94081662499997 40.59487265300004)
23421776,07/14/2006,1:48:00,MANHATTAN,,33,0,,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1001500.188,247156,40.84505265,-73.93765381,POINT (-73.93765380899998 40.845052646000056)
23421775,07/14/2006,7:30:00,MANHATTAN,,23,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,998828.9375,226859.3281,40.78934879,-73.94735264,POINT (-73.94735263899997 40.789348793000045)
23421770,07/14/2006,22:55:00,BROOKLYN,,79,0,,,TRUE,,,,25-44,F,BLACK,997366.125,192877.2344,40.69607872,-73.95270154,POINT (-73.95270154099995 40.69607872100005)
23421775,07/14/2006,7:30:00,MANHATTAN,,23,0,,,FALSE,UNKNOWN,M,WHITE HISPANIC,25-44,M,BLACK,998828.9375,226859.3281,40.78934879,-73.94735264,POINT (-73.94735263899997 40.789348793000045)
23421780,07/14/2006,16:00:00,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,998730,226827,40.78926022,-73.94771,POINT (-73.94771000099996 40.78926022400003)
23421765,07/13/2006,11:30:00,QUEENS,,113,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1042087,184711,40.67348506,-73.79149777,POINT (-73.79149776599996 40.673485062000054)
23421767,07/13/2006,20:47:00,QUEENS,,113,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,1046958.625,186778.2813,40.6791261,-73.77391629,POINT (-73.77391628999999 40.67912609800004)
23421766,07/13/2006,17:30:00,QUEENS,,113,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1046367,186986,40.67970041,-73.77604737,POINT (-73.77604736799998 40.67970040800003)
23421763,07/13/2006,22:20:00,MANHATTAN,,10,0,,BAR/NIGHT CLUB,FALSE,UNKNOWN,U,UNKNOWN,25-44,F,BLACK,983256.3125,213085,40.75155381,-74.00358791,POINT (-74.00358790999996 40.751553812000054)
23421764,07/13/2006,22:12:00,BROOKLYN,,81,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1001627.188,189572.4063,40.68700039,-73.93734365,POINT (-73.93734365299997 40.687000391000026)
23421793,07/12/2006,22:23:00,BRONX,,47,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1026486.5,262591.25,40.8873335,-73.8472482,POINT (-73.84724820299994 40.88733350200005)
23354147,07/12/2006,10:25:00,BRONX,,43,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1017771.688,240710.2813,40.82731425,-73.87887572,POINT (-73.87887571999994 40.82731424900004)
23354147,07/12/2006,10:25:00,BRONX,,43,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1017771.688,240710.2813,40.82731425,-73.87887572,POINT (-73.87887571999994 40.82731424900004)
23421793,07/12/2006,22:23:00,BRONX,,47,0,,,FALSE,UNKNOWN,U,UNKNOWN,45-64,M,BLACK,1026486.5,262591.25,40.8873335,-73.8472482,POINT (-73.84724820299994 40.88733350200005)
23354146,07/12/2006,0:30:00,QUEENS,,115,0,,MULTI DWELL - APT BUILD,TRUE,UNKNOWN,U,UNKNOWN,25-44,M,WHITE HISPANIC,1020924.625,213760.6719,40.75333236,-73.8676302,POINT (-73.86763020299998 40.75333236400007)
23354147,07/12/2006,10:25:00,BRONX,,43,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1017771.688,240710.2813,40.82731425,-73.87887572,POINT (-73.87887571999994 40.82731424900004)
23354141,07/11/2006,11:16:00,BRONX,,47,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,1030304.063,261266.9688,40.88367967,-73.83345068,POINT (-73.83345067899995 40.883679673000074)
23354144,07/11/2006,21:32:00,BROOKLYN,,79,0,,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,999880.25,190399.3594,40.68927344,-73.94364075,POINT (-73.94364075199996 40.68927344400004)
23354143,07/11/2006,17:40:00,BROOKLYN,,69,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK,1013828.375,175989.9375,40.6496872,-73.89340885,POINT (-73.89340884899997 40.64968719900003)
23354142,07/11/2006,17:10:00,BROOKLYN,,81,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1001807,191944.0313,40.6935096,-73.93668911,POINT (-73.93668911299994 40.69350959900004)
23354143,07/11/2006,17:40:00,BROOKLYN,,69,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,18-24,M,BLACK,1013828.375,175989.9375,40.6496872,-73.89340885,POINT (-73.89340884899997 40.64968719900003)
